school_id,student_id,student_first_name,student_last_name,dob,grade,student_email,student_phone,guardian_first_name,guardian_last_name,guardian_email,guardian_phone
0,student_56,Student_56,StudentLast_56,2001-11-27,2,student.studentlast56@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_56,parent1_of.student_56@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_57,Student_57,StudentLast_57,2000-11-27,3,student.studentlast57@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_57,parent0_of.student_57@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_57,Student_57,StudentLast_57,2001-11-27,3,student.studentlast57@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_57,parent1_of.student_57@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_58,Student_58,StudentLast_58,2000-11-27,4,student.studentlast58@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_58,parent0_of.student_58@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_58,Student_58,StudentLast_58,2001-11-27,4,student.studentlast58@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_58,parent1_of.student_58@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_59,Student_59,StudentLast_59,2000-11-27,5,student.studentlast59@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_59,parent0_of.student_59@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_59,Student_59,StudentLast_59,2001-11-27,5,student.studentlast59@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_59,parent1_of.student_59@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_60,Student_60,StudentLast_60,2000-11-27,6,student.studentlast60@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_60,parent0_of.student_60@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_60,Student_60,StudentLast_60,2001-11-27,6,student.studentlast60@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_60,parent1_of.student_60@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_61,Student_61,StudentLast_61,2000-11-27,7,student.studentlast61@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_61,parent0_of.student_61@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_61,Student_61,StudentLast_61,2001-11-27,7,student.studentlast61@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_61,parent1_of.student_61@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_62,Student_62,StudentLast_62,2000-11-27,8,student.studentlast62@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_62,parent0_of.student_62@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_62,Student_62,StudentLast_62,2001-11-27,8,student.studentlast62@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_62,parent1_of.student_62@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_63,Student_63,StudentLast_63,2000-11-27,9,student.studentlast63@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_63,parent0_of.student_63@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_63,Student_63,StudentLast_63,2001-11-27,9,student.studentlast63@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_63,parent1_of.student_63@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_64,Student_64,StudentLast_64,2000-11-27,10,student.studentlast64@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_64,parent0_of.student_64@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_64,Student_64,StudentLast_64,2001-11-27,10,student.studentlast64@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_64,parent1_of.student_64@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_65,Student_65,StudentLast_65,2000-11-27,11,student.studentlast65@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_65,parent0_of.student_65@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_65,Student_65,StudentLast_65,2001-11-27,11,student.studentlast65@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_65,parent1_of.student_65@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_66,Student_66,StudentLast_66,2000-11-27,1,student.studentlast66@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_66,parent0_of.student_66@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_66,Student_66,StudentLast_66,2001-11-27,1,student.studentlast66@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_66,parent1_of.student_66@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_67,Student_67,StudentLast_67,2000-11-27,2,student.studentlast67@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_67,parent0_of.student_67@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_67,Student_67,StudentLast_67,2001-11-27,2,student.studentlast67@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_67,parent1_of.student_67@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_68,Student_68,StudentLast_68,2000-11-27,3,student.studentlast68@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_68,parent0_of.student_68@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_68,Student_68,StudentLast_68,2001-11-27,3,student.studentlast68@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_68,parent1_of.student_68@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_69,Student_69,StudentLast_69,2000-11-27,4,student.studentlast69@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_69,parent0_of.student_69@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_69,Student_69,StudentLast_69,2001-11-27,4,student.studentlast69@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_69,parent1_of.student_69@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_70,Student_70,StudentLast_70,2000-11-27,5,student.studentlast70@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_70,parent0_of.student_70@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_70,Student_70,StudentLast_70,2001-11-27,5,student.studentlast70@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_70,parent1_of.student_70@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_71,Student_71,StudentLast_71,2000-11-27,6,student.studentlast71@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_71,parent0_of.student_71@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_71,Student_71,StudentLast_71,2001-11-27,6,student.studentlast71@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_71,parent1_of.student_71@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_72,Student_72,StudentLast_72,2000-11-27,7,student.studentlast72@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_72,parent0_of.student_72@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_72,Student_72,StudentLast_72,2001-11-27,7,student.studentlast72@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_72,parent1_of.student_72@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_73,Student_73,StudentLast_73,2000-11-27,8,student.studentlast73@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_73,parent0_of.student_73@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_73,Student_73,StudentLast_73,2001-11-27,8,student.studentlast73@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_73,parent1_of.student_73@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_74,Student_74,StudentLast_74,2000-11-27,9,student.studentlast74@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_74,parent0_of.student_74@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_74,Student_74,StudentLast_74,2001-11-27,9,student.studentlast74@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_74,parent1_of.student_74@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_75,Student_75,StudentLast_75,2000-11-27,10,student.studentlast75@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_75,parent0_of.student_75@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_75,Student_75,StudentLast_75,2001-11-27,10,student.studentlast75@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_75,parent1_of.student_75@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_76,Student_76,StudentLast_76,2000-11-27,11,student.studentlast76@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_76,parent0_of.student_76@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_76,Student_76,StudentLast_76,2001-11-27,11,student.studentlast76@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_76,parent1_of.student_76@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_77,Student_77,StudentLast_77,2000-11-27,1,student.studentlast77@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_77,parent0_of.student_77@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_77,Student_77,StudentLast_77,2001-11-27,1,student.studentlast77@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_77,parent1_of.student_77@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_78,Student_78,StudentLast_78,2000-11-27,2,student.studentlast78@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_78,parent0_of.student_78@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_78,Student_78,StudentLast_78,2001-11-27,2,student.studentlast78@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_78,parent1_of.student_78@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_79,Student_79,StudentLast_79,2000-11-27,3,student.studentlast79@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_79,parent0_of.student_79@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_79,Student_79,StudentLast_79,2001-11-27,3,student.studentlast79@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_79,parent1_of.student_79@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_80,Student_80,StudentLast_80,2000-11-27,4,student.studentlast80@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_80,parent0_of.student_80@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_80,Student_80,StudentLast_80,2001-11-27,4,student.studentlast80@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_80,parent1_of.student_80@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_81,Student_81,StudentLast_81,2000-11-27,5,student.studentlast81@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_81,parent0_of.student_81@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_81,Student_81,StudentLast_81,2001-11-27,5,student.studentlast81@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_81,parent1_of.student_81@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_82,Student_82,StudentLast_82,2000-11-27,6,student.studentlast82@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_82,parent0_of.student_82@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_82,Student_82,StudentLast_82,2001-11-27,6,student.studentlast82@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_82,parent1_of.student_82@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_83,Student_83,StudentLast_83,2000-11-27,7,student.studentlast83@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_83,parent0_of.student_83@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_83,Student_83,StudentLast_83,2001-11-27,7,student.studentlast83@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_83,parent1_of.student_83@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_84,Student_84,StudentLast_84,2000-11-27,8,student.studentlast84@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_84,parent0_of.student_84@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_84,Student_84,StudentLast_84,2001-11-27,8,student.studentlast84@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_84,parent1_of.student_84@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_85,Student_85,StudentLast_85,2000-11-27,9,student.studentlast85@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_85,parent0_of.student_85@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_85,Student_85,StudentLast_85,2001-11-27,9,student.studentlast85@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_85,parent1_of.student_85@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_86,Student_86,StudentLast_86,2000-11-27,10,student.studentlast86@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_86,parent0_of.student_86@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_86,Student_86,StudentLast_86,2001-11-27,10,student.studentlast86@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_86,parent1_of.student_86@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_87,Student_87,StudentLast_87,2000-11-27,11,student.studentlast87@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_87,parent0_of.student_87@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_87,Student_87,StudentLast_87,2001-11-27,11,student.studentlast87@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_87,parent1_of.student_87@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_88,Student_88,StudentLast_88,2000-11-27,1,student.studentlast88@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_88,parent0_of.student_88@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_88,Student_88,StudentLast_88,2001-11-27,1,student.studentlast88@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_88,parent1_of.student_88@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_89,Student_89,StudentLast_89,2000-11-27,2,student.studentlast89@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_89,parent0_of.student_89@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_89,Student_89,StudentLast_89,2001-11-27,2,student.studentlast89@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_89,parent1_of.student_89@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_90,Student_90,StudentLast_90,2000-11-27,3,student.studentlast90@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_90,parent0_of.student_90@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_90,Student_90,StudentLast_90,2001-11-27,3,student.studentlast90@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_90,parent1_of.student_90@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_91,Student_91,StudentLast_91,2000-11-27,4,student.studentlast91@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_91,parent0_of.student_91@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_91,Student_91,StudentLast_91,2001-11-27,4,student.studentlast91@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_91,parent1_of.student_91@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_92,Student_92,StudentLast_92,2000-11-27,5,student.studentlast92@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_92,parent0_of.student_92@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_92,Student_92,StudentLast_92,2001-11-27,5,student.studentlast92@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_92,parent1_of.student_92@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_93,Student_93,StudentLast_93,2000-11-27,6,student.studentlast93@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_93,parent0_of.student_93@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_93,Student_93,StudentLast_93,2001-11-27,6,student.studentlast93@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_93,parent1_of.student_93@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_94,Student_94,StudentLast_94,2000-11-27,7,student.studentlast94@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_94,parent0_of.student_94@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_94,Student_94,StudentLast_94,2001-11-27,7,student.studentlast94@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_94,parent1_of.student_94@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_95,Student_95,StudentLast_95,2000-11-27,8,student.studentlast95@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_95,parent0_of.student_95@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_95,Student_95,StudentLast_95,2001-11-27,8,student.studentlast95@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_95,parent1_of.student_95@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_96,Student_96,StudentLast_96,2000-11-27,9,student.studentlast96@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_96,parent0_of.student_96@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_96,Student_96,StudentLast_96,2001-11-27,9,student.studentlast96@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_96,parent1_of.student_96@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_97,Student_97,StudentLast_97,2000-11-27,10,student.studentlast97@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_97,parent0_of.student_97@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_97,Student_97,StudentLast_97,2001-11-27,10,student.studentlast97@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_97,parent1_of.student_97@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_98,Student_98,StudentLast_98,2000-11-27,11,student.studentlast98@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_98,parent0_of.student_98@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_98,Student_98,StudentLast_98,2001-11-27,11,student.studentlast98@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_98,parent1_of.student_98@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_99,Student_99,StudentLast_99,2000-11-27,1,student.studentlast99@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_99,parent0_of.student_99@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_99,Student_99,StudentLast_99,2001-11-27,1,student.studentlast99@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_99,parent1_of.student_99@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_100,Student_100,StudentLast_100,2000-11-27,2,student.studentlast100@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_100,parent0_of.student_100@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_100,Student_100,StudentLast_100,2001-11-27,2,student.studentlast100@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_100,parent1_of.student_100@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_101,Student_101,StudentLast_101,2000-11-27,3,student.studentlast101@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_101,parent0_of.student_101@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_101,Student_101,StudentLast_101,2001-11-27,3,student.studentlast101@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_101,parent1_of.student_101@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_102,Student_102,StudentLast_102,2000-11-27,4,student.studentlast102@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_102,parent0_of.student_102@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
0,student_102,Student_102,StudentLast_102,2001-11-27,4,student.studentlast102@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_102,parent1_of.student_102@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_103,Student_103,StudentLast_103,2000-11-27,5,student.studentlast103@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_103,parent0_of.student_103@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_103,Student_103,StudentLast_103,2001-11-27,5,student.studentlast103@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_103,parent1_of.student_103@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_104,Student_104,StudentLast_104,2000-11-27,6,student.studentlast104@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_104,parent0_of.student_104@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_104,Student_104,StudentLast_104,2001-11-27,6,student.studentlast104@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_104,parent1_of.student_104@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_105,Student_105,StudentLast_105,2000-11-27,7,student.studentlast105@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_105,parent0_of.student_105@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_105,Student_105,StudentLast_105,2001-11-27,7,student.studentlast105@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_105,parent1_of.student_105@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_106,Student_106,StudentLast_106,2000-11-27,8,student.studentlast106@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_106,parent0_of.student_106@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_106,Student_106,StudentLast_106,2001-11-27,8,student.studentlast106@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_106,parent1_of.student_106@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_107,Student_107,StudentLast_107,2000-11-27,9,student.studentlast107@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_107,parent0_of.student_107@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_107,Student_107,StudentLast_107,2001-11-27,9,student.studentlast107@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_107,parent1_of.student_107@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_108,Student_108,StudentLast_108,2000-11-27,10,student.studentlast108@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_108,parent0_of.student_108@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_108,Student_108,StudentLast_108,2001-11-27,10,student.studentlast108@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_108,parent1_of.student_108@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_109,Student_109,StudentLast_109,2000-11-27,11,student.studentlast109@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_109,parent0_of.student_109@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_109,Student_109,StudentLast_109,2001-11-27,11,student.studentlast109@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_109,parent1_of.student_109@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_110,Student_110,StudentLast_110,2000-11-27,1,student.studentlast110@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_110,parent0_of.student_110@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_110,Student_110,StudentLast_110,2001-11-27,1,student.studentlast110@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_110,parent1_of.student_110@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_111,Student_111,StudentLast_111,2000-11-27,2,student.studentlast111@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_111,parent0_of.student_111@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_111,Student_111,StudentLast_111,2001-11-27,2,student.studentlast111@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_111,parent1_of.student_111@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_112,Student_112,StudentLast_112,2000-11-27,3,student.studentlast112@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_112,parent0_of.student_112@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_112,Student_112,StudentLast_112,2001-11-27,3,student.studentlast112@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_1,ParentLast_112,parent1_of.student_112@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
1,student_113,Student_113,StudentLast_113,2000-11-27,4,student.studentlast113@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,"",Parent_0,ParentLast_113,parent0_of.student_113@061e09b6a8c0950342b51e14f70960e9.exampleschool.org,""
